company_name,dapp_name,Vulnerability,swc_type,granularity,location,vulnerable_link
openzeppelin,iExec_RLC_Token,Use safe math,Integer Overflow and Underflow,Subcontract Level,1-306,https://github.com/iExecBlockchainComputing/rlc-token/blob/3d9aa99ba33bb035c59740a621b1f21cd45cbac5/contracts/Crowdsale.sol
openzeppelin,iExec_RLC_Token,Timestamp usage,Block values as a proxy for time,Line Level,Link1：69、116、145、295；Link2：37、49,"Link1：https://github.com/iExecBlockchainComputing/rlc-token/blob/3d9aa99ba33bb035c59740a621b1f21cd45cbac5/contracts/Crowdsale.sol 
Link2：https://github.com/iExecBlockchainComputing/rlc-token/blob/3d9aa99ba33bb035c59740a621b1f21cd45cbac5/contracts/RLC.sol"
openzeppelin,iExec_RLC_Token,Unused isMaxCapReached,Code With No Effects,Function Level,209-211,https://github.com/iExecBlockchainComputing/rlc-token/blob/3d9aa99ba33bb035c59740a621b1f21cd45cbac5/contracts/Crowdsale.sol
openzeppelin,iExec_RLC_Token,Avoid duplicated code,Code With No Effects,Function Level,"62-67, 69-76, 79-81, 83-87, 97-99",https://github.com/iExecBlockchainComputing/rlc-token/blob/3d9aa99ba33bb035c59740a621b1f21cd45cbac5/contracts/RLC.sol#L62
openzeppelin,iExec_RLC_Token,Use latest version of Solidity,Outdated Compiler Version,Subcontract Level,1-306,https://github.com/iExecBlockchainComputing/rlc-token/blob/3d9aa99ba33bb035c59740a621b1f21cd45cbac5/contracts/RLC.sol
openzeppelin,Opyn_Contracts,Not using SafeMath,Integer Overflow and Underflow,Line Level,"509, 582",https://github.com/opynfinance/Convexity-Protocol-Archived/blob/c34598565cba2bfcf824eb2da63d95c7f5dda4fa/contracts/OptionsContract.sol#L509
openzeppelin,Opyn_Contracts,Malicious users could steal from the OptionsContract contract,not_swc,,,
openzeppelin,Opyn_Contracts,Liquidation process could push the protocol into insolvency,not_swc,,,
openzeppelin,Opyn_Contracts,Malicious Admin can steal from the protocol,not_swc,,,
openzeppelin,Opyn_Contracts,Potential race condition with Repo ownership transfer,Transaction Order Dependence,Function Level,429-433,https://github.com/opynfinance/Convexity-Protocol-Archived/blob/c34598565cba2bfcf824eb2da63d95c7f5dda4fa/contracts/OptionsContract.sol#L429-L433
openzeppelin,Opyn_Contracts,Lack of event emissions after sensitive changes,not_swc,,,
openzeppelin,Opyn_Contracts,Not following check-effect-interaction pattern,Reentrancy,Line Level,304-305,https://github.com/opynfinance/Convexity-Protocol-Archived/blob/c34598565cba2bfcf824eb2da63d95c7f5dda4fa/contracts/OptionsContract.sol#L304-L305
openzeppelin,Opyn_Contracts,Different behavior between ETH and Tokens collateral,not_swc,,,
openzeppelin,Opyn_Contracts,Cannot update exponent after deployment,not_swc,,,
openzeppelin,Opyn_Contracts,Miscalculated maxCollateralLiquidatable in liquidate function,not_swc,,,
openzeppelin,Opyn_Contracts,Confusing time frame for actions,not_swc,,,
openzeppelin,Opyn_Contracts,Repo owner could lose collateral if leftover oTokens are not burnt before the option expires,not_swc,,,
openzeppelin,Opyn_Contracts,Factorize Repo ownership into modifier,not_swc,,,
openzeppelin,Opyn_Contracts,Unbalanced ETH operations,not_swc,,,
openzeppelin,Opyn_Contracts,Unbounded loops,DoS With Block Gas Limit,Function Level,321-325,https://github.com/opynfinance/Convexity-Protocol-Archived/blob/c34598565cba2bfcf824eb2da63d95c7f5dda4fa/contracts/OptionsContract.sol#L321-L325
openzeppelin,PoolTogether,Supply is manipulable,not_swc,,,
openzeppelin,PoolTogether,Deposit uses operator collateral,not_swc,,,
openzeppelin,PoolTogether,Incomplete ERC777 functionality,not_swc,,,
openzeppelin,PoolTogether,Missing return value,Unchecked Call Return Value,Function Level,160-167,https://github.com/pooltogether/pooltogether-pod-contracts/blob/8041b3dc72efd02b94d49fb37b9b308603af5ce/contracts/ScheduledBalance.sol#L160-L167
openzeppelin,PoolTogether,Misleading comments,not_swc,,,
openzeppelin,PoolTogether,Complicated Code,not_swc,,,
openzeppelin,PoolTogether,[H01] Users can influence the lottery winner,Transaction Order Dependence,Line Level,321,https://github.com/pooltogether/pooltogether-contracts/tree/78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/BasePool.sol#L321
openzeppelin,PoolTogether,Users can influence the lottery winner,Transaction Order Dependence,Function Level,306-309、321-372,https://github.com/pooltogether/pooltogether-pool-contracts/blob/78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/BasePool.sol
openzeppelin,PoolTogether,Winners can stall the system,not_swc,,,
openzeppelin,PoolTogether,Double counting rewards,not_swc,,,
openzeppelin,PoolTogether,Bypassing token events,not_swc,,,
openzeppelin,PoolTogether,Deviation from ERC777 specification,not_swc,,,
openzeppelin,PoolTogether,Only direct deposits are pausable,not_swc,,,
openzeppelin,PoolTogether,Double spending ERC20 allowance,not_swc,,,
openzeppelin,PoolTogether,Unexpected Side Effects,not_swc,,,
openzeppelin,PoolTogether,Conflated balances,not_swc,,,
openzeppelin,PoolTogether,Misleading comments and variable names,not_swc,,,
openzeppelin,PoolTogether,Excessive code coupling,not_swc,,,
openzeppelin,PoolTogether,Unchecked casting from uint256 to int256,Integer Overflow and Underflow,Line Level,"411, 412",https://github.com/pooltogether/pooltogether-pool-contracts/blob/78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/BasePool.sol#411-412
openzeppelin,PoolTogether,Unrestricted token ownership,not_swc,,,
openzeppelin,PoolTogether,Inconsistent imports,not_swc,,,
openzeppelin,PoolTogether,Default Visibility,State Variable Default Visibility,Line Level,"197-212, 24-25","https://github.com/pooltogether/pooltogether-pool-contracts/blob/78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/BasePool.sol, https://github.com/pooltogether/pooltogether-pool-contracts/blob/78ac6863f4616269f7d04a0ddd1d60bdfc454937/contracts/RecipientWhitelistERC777Pool.sol"
openzeppelin,PoolTogether,Reimplementing Pausable,not_swc,,,
openzeppelin,PoolTogether,Repeated code,not_swc,,,
openzeppelin,PoolTogether,Random upper bound of zero,not_swc,,,
openzeppelin,PoolTogether,Semantic Overloading,not_swc,,,
openzeppelin,PoolTogether,Unnecessary casting of drawIndex,not_swc,,,
openzeppelin,PoolTogether,Unnecessary SafeMath sum operation,not_swc,,,
openzeppelin,PoolTogether,Instances of uint,not_swc,,,
openzeppelin,PoolTogether,Naming,not_swc,,,
openzeppelin,Recoverable_Wallet,Unnecessary setting of the active_recovery_end_time variable,Presence of unused variables,Line Level,"67, 146",https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#67
openzeppelin,Recoverable_Wallet,Contract does not conform to the ERC1820 specification,not_swc,,,
openzeppelin,Recoverable_Wallet,Race condition may result from compromised recovery address,Transaction Order Dependence,Function Level,86-116,https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#86-116
openzeppelin,Recoverable_Wallet,Ownership transfer cancellation can be front-run,Transaction Order Dependence,Function Level,38-55,https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#38-55
openzeppelin,Recoverable_Wallet,Recovery cancellation can be front-run,Transaction Order Dependence,Function Level,97-125,https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#97-125
openzeppelin,Recoverable_Wallet,uint256/uint16 type mismatch,not_swc,,,
openzeppelin,Recoverable_Wallet,Mixed usage of the recovery and ownership transfer systems,not_swc,,,
openzeppelin,Recoverable_Wallet,Obscure error message provided upon contract creation failure,not_swc,,,
openzeppelin,Recoverable_Wallet,Unnecessary call to reset_recovery() in constructor,Code With No Effects,Line Level,80,https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#80
openzeppelin,Recoverable_Wallet,Duplicate code in the finish_recovery() function,Code With No Effects,Line Level,119,https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#119
openzeppelin,Recoverable_Wallet,False comment in the start_recovery() function,not_swc,,,
openzeppelin,Recoverable_Wallet,Ownership transfer can be started while another is underway,not_swc,,,
openzeppelin,Recoverable_Wallet,Ownership transfer can be cancelled before one is underway,Transaction Order Dependence,Function Level,44-48,https://github.com/Zoltu/recoverable-wallet/blob/2207f5a7cc3b2607f7f97a769fbca7fe9235952b/contracts/source/recoverable-wallet.sol#44-48
openzeppelin,Recoverable_Wallet,Overloaded functionality of the start_recovery() function,not_swc,,,
openzeppelin,UMA,Bond penalty may not apply,not_swc,,,
openzeppelin,UMA,Lack of event emission after sensitive actions,not_swc,,,
openzeppelin,UMA,Functions with unexpected side-effects,not_swc,,,
openzeppelin,UMA,Long and complex functions,not_swc,,,
openzeppelin,UMA,Complex Repay Function,not_swc,,,
openzeppelin,UMA,Current config not updated,not_swc,,,
openzeppelin,UMA,Emergency shutdown defined at the wrong level,Incorrect Inheritance Order,Function Level,508-516,https://github.com/UMAprotocol/protocol/blob/c452750a073488aa9b7caa86bb6206396412dcf9/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualPositionManager.sol#L508-L516
openzeppelin,UMA,Event missing emit keyword,not_swc,,,
openzeppelin,UMA,Inconsistent hasPrice determination,not_swc,,,
openzeppelin,UMA,Incorrect error message,not_swc,,,
openzeppelin,UMA,Misleading comments,not_swc,,,
openzeppelin,UMA,Missing NatSpec comments,not_swc,,,
openzeppelin,UMA,Functions not failing early,not_swc,,,
openzeppelin,UMA,Propose or Dispute a price from the zero address,not_swc,,,
openzeppelin,UMA,Mixed testing and production code,not_swc,,,
openzeppelin,UMA,Approximate compounding,not_swc,,,
openzeppelin,UMA,Consider ERC777 tokens,not_swc,,,
openzeppelin,UMA,Incorrect filename,not_swc,,,
openzeppelin,UMA,Naming issues hinder code understanding and readability,not_swc,,,
openzeppelin,UMA,Not using the immutable keyword,Outdated Compiler Version,Line Level,95,https://github.com/UMAprotocol/protocol/blob/1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualLiquidatable.sol#L95
openzeppelin,UMA,Redundant code and unnecessary complex calculations,Code With No Effects,Line Level,494,https://github.com/UMAprotocol/protocol/blob/1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/oracle/implementation/OptimisticOracle.sol#L494
openzeppelin,UMA,TODOs in code,not_swc,,,
openzeppelin,UMA,Typographical errors,not_swc,,,
openzeppelin,UMA,Unnecessary imports,Code With No Effects,Line Level,16,https://github.com/UMAprotocol/protocol/blob/1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualPositionManager.sol#L16
openzeppelin,UMA,Unnecessary type cast,Code With No Effects,Line Level,102,https://github.com/UMAprotocol/protocol/blob/1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualCreator.sol#L102
openzeppelin,WeTrust_ROSCA_contract_code,Use safe math,Integer Overflow and Underflow,Subcontract Level,1-537,https://github.com/WeTrustPlatform/rosca-contracts/blob/2af29be97d529488f5488fe0592f9e6b3585254f/contracts/ROSCA.sol
openzeppelin,WeTrust_ROSCA_contract_code,Be careful with integer division,Code With No Effects,Line Level,288、316、341、381、389,https://github.com/WeTrustPlatform/rosca-contracts/blob/2af29be97d529488f5488fe0592f9e6b3585254f/contracts/ROSCA.sol
openzeppelin,WeTrust_ROSCA_contract_code,Use of send,not_swc,,,
openzeppelin,WeTrust_ROSCA_contract_code,Usage of magic constants,not_swc,,,
openzeppelin,WeTrust_ROSCA_contract_code,Bug Bounty,not_swc,,,
openzeppelin,WeTrust_ROSCA_contract_code,totalFees will always be 0 on LogFundsWithdrawal,Code With No Effects,Line Level,495、502,https://github.com/WeTrustPlatform/rosca-contracts/blob/2af29be97d529488f5488fe0592f9e6b3585254f/contracts/ROSCA.sol
openzeppelin,WeTrust_ROSCA_contract_code,Naming suggestions,not_swc,,,
openzeppelin,WeTrust_ROSCA_contract_code,Timestamp usage,Block values as a proxy for time,Line Level,198、230、258、470,https://github.com/WeTrustPlatform/rosca-contracts/blob/2af29be97d529488f5488fe0592f9e6b3585254f/contracts/ROSCA.sol
openzeppelin,WeTrust_ROSCA_contract_code,Avoid duplicated code,Code With No Effects,Function Level,"441-451, 406-418",https://github.com/WeTrustPlatform/rosca-contracts/blob/2af29be97d529488f5488fe0592f9e6b3585254f/contracts/ROSCA.sol#L441
openzeppelin,WeTrust_ROSCA_contract_code,Use latest version of Solidity,Outdated Compiler Version,Subcontract Level,1-537,https://github.com/WeTrustPlatform/rosca-contracts/blob/2af29be97d529488f5488fe0592f9e6b3585254f/contracts/ROSCA.sol
Quantstamp,Merit Circle,Write to Arbitrary Storage Location,not_swc,,,
Quantstamp,Merit Circle,Use of Insecure Casting Operations,Integer Overflow and Underflow,Function Level,50-53，55-58,https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/base/BasePool.sol
Quantstamp,Merit Circle,Unchecked Return Values,Unchecked Call Return Value,Line Level,62， 116， 129， 122,https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/LiquidityMiningManager.sol
Quantstamp,Merit Circle,Unchecked Return Values,Unchecked Call Return Value,Line Level,25,https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/base/TokenSaver.sol
Quantstamp,Merit Circle,Unchecked Return Values,Unchecked Call Return Value,Line Level,"81, 42",https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/base/BasePool.sol
Quantstamp,Merit Circle,Flash Loan Vulnerability,not_swc,,,
Quantstamp,Merit Circle,Maximum Approve,not_swc,,,
Quantstamp,Merit Circle,Unlocked Pragma,Floating Pragma,Contract Level,all,
Quantstamp,Merit Circle,Privileged Roles and Ownership,not_swc,,,
Quantstamp,Merit Circle,Missing Input Validation,not_swc,,,
Quantstamp,Merit Circle,Events Not Emitted on State Change,not_swc,,,
Quantstamp,Merit Circle,View.fetchData() Always Calling getMultiplier(0),not_swc,,,
Quantstamp,Merit Circle,Gas Costs for Processing Arrays Could be Prohibitive,DoS With Block Gas Limit,Function Level,45-82,https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/View.sol
Quantstamp,Merit Circle,Gas Costs for Processing Arrays Could be Prohibitive,DoS With Block Gas Limit,Function Level,"110-142, 144-146",https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/LiquidityMiningManager.sol
Quantstamp,Merit Circle,Gas Costs for Processing Arrays Could be Prohibitive,DoS With Block Gas Limit,Function Level,90-94,https://github.com/Merit-Circle/merit-liquidity-mining/blob/f558820be3da400638eb3a978245cdb126367ac4/contracts/TimeLockPool.sol
Quantstamp,Merit Circle,Ignored Failed Transaction,not_swc,,,
Quantstamp,MetaVault V2,Curve 3pool Imbalance Attack,not_swc,,,
Quantstamp,MetaVault V2,Integer Overflow/ Underflow,Integer Overflow and Underflow,Function Level,486-506,https://github.com/yaxis-project/metavault/blob/9b939f8bee13109d9d04fac3171ec4d14ed9722b/contracts/metavault/controllers/StrategyControllerV2.sol#L486-L506
Quantstamp,MetaVault V2,Strategy caps are not always enforced,not_swc,,,
Quantstamp,MetaVault V2,slippage possible,not_swc,,,
Quantstamp,MetaVault V2,Epochs can overlap affecting getMultiplier,not_swc,,,
Quantstamp,MetaVault V2,Wrong address could be used instead of stable-coin,not_swc,,,
Quantstamp,MetaVault V2,Adding and removing strategies is error prone,not_swc,,,
Quantstamp,MetaVault V2,Gas Usage / for Loop Concerns,DoS With Block Gas Limit,Line Level,23,https://github.com/yaxis-project/metavault/blob/9b939f8bee13109d9d04fac3171ec4d14ed9722b/contracts/metavault/controllers/StrategyControllerV2.sol#L23
Quantstamp,MetaVault V2,Missing input validation,not_swc,,,
Quantstamp,MetaVault V2,Sensitive functions do not emit any events,not_swc,,,
Quantstamp,MetaVault V2,Block Timestamp Manipulation,Block values as a proxy for time,Line Level,213,https://github.com/yaxis-project/metavault/blob/9b939f8bee13109d9d04fac3171ec4d14ed9722b/contracts/metavault/yAxisMetaVaultHarvester.sol#L213
Quantstamp,MetaVault V2,Implicit assumptions,not_swc,,,
Quantstamp,MetaVault V2,Privileged Roles and Ownership,not_swc,,,
Quantstamp,MetaVault V2,Unchecked Return Value,Unchecked Call Return Value,Function Level,245-267,https://github.com/yaxis-project/metavault/blob/9b939f8bee13109d9d04fac3171ec4d14ed9722b/contracts/metavault/yAxisMetaVault.sol#L245-L267
